발화문,의도
아는 지인이 좋은 상품이 있다고 해서 소개시켜줘서 했는데 자꾸 내려가.,neutral
"삼성 증권에 들었는데, 지금 자꾸 내려가고 있어. 경기가 안 좋은가 봐.",neutral
너무 많이 내려가서 팔아야 할지 걱정이 되고 있어. 손해를 많이 볼 것 같아.,neutral
조금만 더 지켜보다가 상황이 정 안 되면 팔아야겠지. 손해를 보더라도.,neutral
나 어제 자다가 깜짝 놀랐어!,neutral
잠이 안 와서 뒤척이다가 잠들었는데 천둥 번개 소리가 너무 요란스러워서 깼어.,neutral
무서워서 잠도 안 오더라고. 그래서 잠을 설쳤어.,neutral
놀란 건 괜찮은데 잠을 설쳐가지고 많이 피곤해.,neutral
다행히 다른 피해는 없었어. 바람이 많이 불지는 않은 것 같아. 다행이지.,neutral
화장실은 자주 청소를 해도 곰팡이가 없어지지 않아.,neutral
그런 거 같아. 너무 답답해. 습해서 말리지도 않고.,neutral
그래야 할 것 같아. 아무리 청소를 해두 없어지지 않으니까.,neutral
그래. 구매할 생각이 있어. 추천 좀 해 줘봐. 그거라도 써서 없애야지.,neutral
쓰레기통에서 역겨운 냄새가 나고 있어. ,neutral
그래. 참고할게. 보험에 들어도 나쁘지 않을 것 같아. 잊어버리거나 하면 그럴때 필요할 수 있으니까.,neutral
누군가가 싸우는 것 같아! 그래서 사람들이 많이 몰려있어.,neutral
사람들이 너무 많아서 구경을 할 수가 없었어. 그래서 그냥 왔어.,neutral
아직은 괜찮은 것 같아. 크게 아프거나 힘들거나 하진 않으니까.,neutral
나 오늘 짭새가 몰려 있길래 궁금해서 구경 다녀왔어. ,neutral
당첨 선물이 내가 너무나 좋아하는 향수라서 마음에 들어!,neutral
주변 사람들한테 이벤트에 당첨 돼서 비싼 향수를 받았다고 자랑했어. 다들 부러워 해.,neutral
아니. 아까 해피랑 산책하다가 깜짝 놀랐어.,neutral
갑자기 목줄이 끊어져서 해피가 막 달아났어!,neutral
내가 재빠르게 달려가서 해피를 안고 와서 아무일도 없었어. 다행이었어!,neutral
갑자기 달려오는 해피 때문에 사람들이 깜짝 놀랐어.,neutral
아까는 해피 때문에 엄청 놀랐는데 지금은 좀 나아졌어.,neutral
나 요즘 주식을 시작했는데.,neutral
단톡방에서 아는 지인이 주식을 추천해줘서 시작하게 됐어.,neutral
주식을 추천한 사람이 전자 종목이 오를거라고 해서 전자 종목을 구입했어.,neutral
주식 가격이 오르지는 않고 계속 떨어지고 있어서 속상해.,neutral
마음을 비우고 기다리다 보면 주식이 오르는 날도 있겠지?,neutral
나 축하해줘! 기분 좋은 일이 생겼어.,neutral
내가 달리는 운동을 너무나 좋아해서 매번 열리는 마라톤 대회에 나가고 있어.,neutral
뛰는 동안에는 지치고 힘들었는데 결승선을 통과하는 순간 기분이 날아갈 것 같았어!,neutral
함께 달리는 크루가 있어서 지치거나 힘들때 큰 도움을 받아.,neutral
나 자다가 깜짝 놀라서 깼어.,neutral
간신히 잠이 들어서 자고 있는데 갑자기 천둥 소리 때문에 놀라서 깼어!,neutral
실제로 엄청 큰 천둥 소리 때문에 너무나 놀라고 무서웠어!,neutral
어제 저녁에 놀란 마음이 아직도 진정이 안돼!,neutral
다행하게도 다른 피해가 없어서 안심이야.,neutral
나 갇히게 된 것 같아서 무서워!,neutral
밖을 내다 봤는데 집 주변까지 물이 차올라서 밖으로 나갈 수 없어!,neutral
아직까지 집 안으로 물이 들어오지 않았어. 하지만 금방이라도 물이 들어올까 봐 걱정이야.,neutral
아! 짜증나! 그 새끼 일 다 끝났으면 집에나 가지 남아서 나한테 뭐라고 해!,neutral
다른 직원들한테는 친절하게 하면서 나한테만 맨날 짜증나고 화 내니까 내가 화가 나서 그렇지 어떻게 그럴 수가 있어!,neutral
욕을 하고 나도 기분이 좋진 않네. 음악을 들으면서 기분 전환을 해야겠어. 신나는 음악이 좋아.,neutral
나 오늘 짭새들이 몰려 있길래 궁금해서 구경 다녀왔어.,neutral
구경하는 사람들이 너무 많아서 왜 몰려있는지 정확히 몰라.,neutral
30분 정도 구경을 했는데 무슨 일인지 알 수가 없어서 그냥 집에 왔어.,neutral
오늘 짭새들이 몰려 있길래 궁금해서 구경 다녀왔어.,neutral
사람들이 너무 많이 있어서 무슨 일인지 알 수가 없었어.,neutral
구경하던 사람들 말로는 싸워서 경찰이 온 거라고 했어.,neutral
나 오늘 짭새가 몰려 있길래 궁금해서 구경 다녀왔어.,neutral
내일 비 소식이 있는 거야? 비가 많이 온대? 사무실에 우산이 없어.,neutral
너가 내일 날씨를 알려줬으니까 내일 집에서 나올 때 우산 가지고 나올게. 건강은 괜찮아.,neutral
나 너무 우울해.,neutral
코로나로 인해서 재택 근무를 시작하면서 집 안에만 있으니까 마음이 우울해.,neutral
모든 업무 처리를 비대면으로 하다 보니까 외출할 일이 없어져서 기력도 없고 몸이 계속 쳐져.,neutral
마음이 울적할 때는 음악을 듣는 게 제일 나은 거 같아.,neutral
내일 친구랑 만나기로 했는데 뭘 먹어야 될지 고민이야.,neutral
나의 기분을 풀어줄라구 그렇게 노력하는 거야? 정말 고마워.,neutral
난 양식이 더 좋아.,neutral
그럼 더 좋지. 잘 먹고 올게. 고마워.,neutral
너무 기대가 돼.,neutral
내일 친구를 만나기로 했는데 뭘 먹어야 할지 모르겠어.,neutral
강남역에서 친구를 만나기로 했어.,neutral
나 드디어 프로젝트 끝났어!,neutral
오랜만에 친구랑 일식을 먹고 싶어.,neutral
그럼. 한 달 동안 고생했는데.,neutral
에피타이저부터 푸짐하게 주는 집이 있어? 나는 에피타이저 좋더라.,neutral
신나는 음악 좋지. 추천 좀 해줘.,neutral
그렇잖아도 내일 다 약속 했어. 만나기로.,neutral
알았어. 내일 만나서 여행 계획도 좀 세우고 올게.,neutral
너가 추천한 곳이니까 맛있을 거 같아. 친구랑 가서 맛있게 먹고 올게. 고마워.,neutral
나 너무 우울해.,neutral
코로나 때문에 회사도 재택근무 한대.,neutral
맞아. 나가서 활동을 해야되는데. 몸이 더 아파오는 것 같애.,neutral
그런 음악 있으면 빨랑빨랑 추천 좀 해 줘 봐.,neutral
대리만족하게 영화나 볼래.,neutral
아니 요즘 다들 왜 이러는지 모르겠어.,neutral
유명한 유튜버들이 다 뒷광고하고 있었던 거야.,neutral
더 실망스러운 건 자기들이 직접 시인을 하지 않는 거야. 사과도 억지로 하드라고.,neutral
아니. 억지로 하는 사과는 진정성이 없어.,neutral
그런 영상으로 기분이 좋아질 수 있어?,neutral
나 홀로 갇힌 것 같아.,neutral
우리 집 주변으로 다 물바다가 됐어.,neutral
"자다가 재난 문자도 못 봤고, 대피하라는 소리도 못 들었어.",neutral
우리 집 빼고 다 물에 잠겨 있다고.,neutral
아직까지는 괜찮아. 더 비는 안 오겠지?,neutral
유명한 인플루언서가 이벤트를 하더라고.,neutral
한 명 뽑는데 내가 됐어.,neutral
당연하지! 엄청 비싼 향수야.,neutral
아직 안 했어. 선물 오면 같이 해야지.,neutral
내 휴가가 엉망진창이 되었어.,neutral
휴가 받자마자 장마철이랑 겹쳤어. 하루 종일 비가 와.,neutral
당연히 바다 갈려고 했지.,neutral
회사가 바빠서 1년만에 휴가를 냈어.,neutral
내 휴가가 엉망이야.,neutral
오늘부터 일주일 동안 휴가 기간인데 휴가 기간 내내 비가 온대.,neutral
오랜만에 가족들이랑 서해 바다에 가서 조개도 줍고 놀다 오기로 했어.,neutral
아니 아까 해피랑 산책하다 깜짝 놀랐어.,neutral
해피 목줄이 갑자기 끊어진 거야.,neutral
휴가 기간 내내 비 소식이 있으니까 아무 데도 못 갈 거 같아. 너의 말대로 집에서 휴가를 즐겁게 보낼 수 있는 방법을 찾아 봐야겠어.,neutral
휴가 기간 내내 비 소식이 있어서 아무 데도 못 갈 거 같아. 너의 말대로 집에서 즐겁게 휴가를 보낼 수 있는 방법을 찾아봐야겠어.,neutral
이번에 마라톤 대회 나갔는데 기록이 엄청 좋아졌어.,neutral
선수처럼 잘 뛰진 않고. 내 기록이 향상이 된 것뿐이야.,neutral
"뛰는 동안 정말 힘들었는데, 결승선을 통과하는 순간 싹 잊혀지더라고.",neutral
같이 서로 의지하면서 뛰는 모임이 있어.,neutral
"나 주식하고 있는데, 정말 후회가 돼.",neutral
친구가 같이 하자고 해서 시작한 거야.,neutral
엔터테인먼트 주식이야. 요새 케이팝이 대세잖아.,neutral
샀을 때보다 많이 떨어졌어.,neutral
지금은 팔 수도 없어.,neutral
나 어제 자다가 정말 깜짝 놀랬잖아.,neutral
잠결에 들어서 그런가 폭탄 터지는 소리가 나더라고.,neutral
실제로는 천둥 치는 소리였는데 자다가 들어서 그랬든 거 같애.,neutral
다행히 천둥만 몇 번 치더니 잠잠해졌어.,neutral
그렇지. 그냥 장마철이라서.,neutral
화장실은 청소를 해도해도 끝이 없어.,neutral
맞아. 우리 집 화장실은 환기가 될만 한 곳이 없어.,neutral
장마 철이라 그런지 하루 종일 화장실 청소만 하는 느낌이야.,neutral
좋은 생각인 것 같아.,neutral
지금 당장 구매해야지.,neutral
쓰레기통에서 역겨운 냄새가 나기 시작했어.,neutral
내가 냄새가 나는데도 그냥 놔뒀거든.,neutral
아무래도 그래야 되겠지?,neutral
방향제 뿌리면 좀 나아지려나?,neutral
다음부턴 조심해야되겠어.,neutral
새로 산 노트북이 오늘 왔어.,neutral
얼마 비싼 건 못 샀어. 알바비를 모아서 산 거거든.,neutral
알았어. 사용 설명서 보고 꼼꼼히 챙겨볼게.,neutral
그런 게 있으면 지금 당장 가입해야지.,neutral
나 드디어 프로젝트가 끝났어.,neutral
축하해줘서 고마워. 이제는 프로젝트가 완전히 끝났어.,neutral
기분 좋게 신나는 음악을 듣는 것도 좋지.,neutral
"한 달 동안 친구들을 못 만났는데, 이번 기회에 만나는 것도 좋을 거 같아.",neutral
이번에는 친구를 만나고 다음에 여행을 가는 걸로 해볼게.,neutral
아유. 그 새끼는 왜 집에 안 가고 내 옆에 붙어서 또 짜증나게 하냐고!,neutral
그런 새끼는 욕 먹어도 싸다고! 니가 안 당해봐서 그래.,neutral
이 더러운 기분이 없어질 음악이 있다고?,neutral
드디어 구매한 노트북이 도착했어. 뜯어야지!,neutral
나 짭새가 몰려있길래 구경 갔다 왔어.,neutral
"2백 만 원 정도 주고 노트북을 샀는데, 노트북이 배송이 늦어서 걱정하고 있었어. 근데 오늘 와서 기분이 너무 좋아.",neutral
그렇지. 궁금하지. 짭새가 왜 몰려 있는지 보지도 못하고 왔어.,neutral
"내가 지금 노트북을 여기 저기 살펴봤는데 이상한 곳이 하나도 없고, 작동이 너무나 잘 돼.",neutral
근처도 못 오게 막더라고. 짭새가.,neutral
노트북을 가지고 만화작업을 할거야. 잘 될 거 같아.,neutral
나 오늘 짭새가 몰려있어서 구경갔다왔어.,neutral
시간날 때 노트북 매뉴얼보고 익혀봐야겠어.,neutral
짭새 구경갔다가 우산도 잃어버리고 왔어.,neutral
난 비맞고 돌아다니지 않아. 걱정하지 마.,neutral
화장실에 곰팡이는 청소를 해도 없어지지 않아.,neutral
오늘 짭새가 몰려있길래 구경갔다왔어.,neutral
습기가 많고 환기가 많아서 곰팡이가 생기는 거 같아서 매일 청소를 하는데 없어지지 않아.,neutral
나도 그게 궁금해서 갔다가 구경도 못했어.,neutral
그런 거 같진 않았어. 평화로웠어.,neutral
장마철이라서 곰팡이가 더 생기니까 신경이 쓰여.,neutral
곰팡이 제거제가 곰팡이를 없애는 데 효과가 있어?,neutral
곰팡이 제거제가 곰팡이를 없애는 데 효과가 있다고 하니까 좋은 것으로 추천해줘.,neutral
쓰레기통에서 역겨운 냄새가 나.,neutral
고약한 냄새를 방향제로 처리하는게 나을 거 같아.,neutral
내가 음식물 쓰레기를 버려서 생긴 일이니까 얼른 청소해야지.,neutral
알았어. 다른 대화를 나눠볼게.,neutral
아니. 요즘 다 왜 이러는 거야? 정말 이해가 안 돼.,neutral
내가 좋아하는 유튜버가 뒷광고를 했다고 사과하는 영상을 올렸어.,neutral
너무 실망스럽고 화가 나.,neutral
사과영상을 봤는데 사과라기보다는 자기 변명만 하고 있어서 더 화가 났어.,neutral
갑자기 이런 영상은 나한테 왜 말하는 건데?,neutral
강남역 주변에서 만나기로 했어.,neutral
어 그거 너무 좋대.,neutral
그거 너무 좋은걸?,neutral
나 너무 우울해.,neutral
코로나 때문에 답답해서.,neutral
어. 유튜버 뒷광고 말이야.,neutral
진짜 실망스러웠어.,neutral
어 아니 그런거 같지 않아.,neutral
와 고마워.,neutral
나 갇힌 거 같아.,neutral
집에 갇힌 것 같아.,neutral
깨비가 너무 많이 와.,neutral
플루언서가 하는거 당첨됐어.,neutral
음식물 쓰레기를 제대로 안버려서 그래.,neutral
그럴려고. 지금 당장 버려야겠다.,neutral
방향제? 아 집에 방향제가 있을지 모르겠네.,neutral
비가 너무 많이 와.,neutral
1년만에 휴가였어.,neutral
그래 그래야겠다.,neutral
음. 아무일도 없었어.,neutral
어 괜찮았어.,neutral
나 축하해줘.,neutral
어 내 마라톤 기록 갱신했어.,neutral
이 그런건 없었어.,neutral
음 단톡방에 지인이 권유하더라구.,neutral
코로나 관련 주식이야.,neutral
어 많이 폭락했어.,neutral
응 그래 그래야겠다.,neutral
많이 괜찮아졌어.,neutral
나 내일 친구 만나기로 했는데 뭐먹을까?,neutral
강남역에서 만나기로 했어.,neutral
나는 둘 다 좋아. 아무거나 추천해줘.,neutral
오 좋지. 어디 맛있는 집 있어?,neutral
그런건가? 아휴,neutral
할 수 없지 뭐.,neutral
나도 잘 모르겠어. 그냥 친구 추천으로 그냥 한건데. 아휴.,neutral
나 너무 우울해.,neutral
코로나땜에 계속 재택근무하고 어디 나가지도 못하고 집에만 있으니까 기분이 너무 처져.,neutral
어. 기운도 하나도 없어.,neutral
음악? 뭐 들을만한 음악 있을까?,neutral
고마워. 그거 듣고 힘 낼게.,neutral
쓰레기통에서 역겨운 냄새가 나고 있어.,neutral
"아, 모르겠어. 냄새 나.",neutral
그러는게 좋겠어.,neutral
"아니, 아까 해피 산책시키다가 엄청 놀랐어.",neutral
나 오늘 짭새들이 몰려있길래 궁금해서 구경 갔다 왔다?,neutral
목줄이 좀 낡기는 했는데 그게 끊어진 거 있지 갑자기?,neutral
